appid,name,genres_items,categories_items,tags_items,genres_item_count,categories_item_count,tags_item_count,review_count_calc,positive_rate_calc,recommendations,peak_ccu,attention_score_descriptive,is_indie_positioned
1294760,HARD BULLET,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']","['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['VR', 'Gore', 'Action', 'Simulation', 'Sandbox', 'Violent', 'Physics', 'Indie', 'Shooter', 'Early Access', 'Adventure', 'First-Person', 'Cinematic', 'Action-Adventure', 'Bullet Time', 'Destruction', ""Shoot 'Em Up"", 'Atmospheric', 'Arcade', 'Arena Shooter']",5,4,20,5103,86.28257887517147,4549,73,2.760617636326192,True
1567800,星空列车与白的旅行,['Adventure'],"['Single-player', 'Family Sharing']","['Visual Novel', 'Cute', 'Adventure', 'Anime', 'Singleplayer', 'Linear', 'Wholesome', 'Mature']",1,2,8,4837,98.94562745503411,4427,31,2.5181889811774174,False
1588010,PGA TOUR 2K23,"['RPG', 'Simulation', 'Sports']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Family Sharing']","['Sports', 'Simulation', 'RPG', 'Golf', 'Third Person', 'PvP', 'Singleplayer', 'Local Multiplayer', 'Local Co-Op', 'Controller', '4 Player Local', 'Multiplayer']",3,13,12,6021,74.4892874937718,4557,680,3.3967142486833346,False
324080,Rising World,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Family Sharing']","['Open World Survival Craft', 'Mining', 'Relaxing', 'Building', 'Voxel', 'Base-Building', 'Sandbox', 'Crafting', 'Survival', 'Exploration', 'Adventure', 'Atmospheric', 'Singleplayer', 'Multiplayer', 'Co-op', 'Hunting', 'PvE', 'Procedural Generation', 'Indie', 'Early Access']",5,9,20,5213,84.500287742183,4573,153,2.966676331758467,True
1996010,Crow Country,"['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Survival Horror', 'Exploration', ""1990's"", 'Female Protagonist', 'Third-Person Shooter', 'Horror', 'Action', 'Psychological Horror', 'Retro', 'Indie', 'Third Person', 'Story Rich', 'Old School', 'Stylized', 'Singleplayer', 'Gore', 'Supernatural', 'Violent', 'Puzzle', 'RPG']",2,6,20,4872,98.46059113300493,4548,28,2.4954454583875783,True
829590,CryoFall,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']","['Colony Sim', 'Crafting', 'PvE', 'Base-Building', 'PvP', 'Survival', 'Open World Survival Craft', 'Sandbox', 'Mining', 'Agriculture', 'Building', 'Fishing', 'Management', 'Mechs', '2D', 'Character Customization', 'Open World', 'RPG', 'Economy', 'Space']",7,13,20,6049,78.9386675483551,4566,86,2.829211267133631,True
2600140,"Please, Touch The Artwork 2","['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together']",[],3,6,0,0,,0,0,-0.6836679568873337,True
3103840,TCG Card Shop Simulator: Prologue,"['Simulation', 'Free To Play']",['Single-player'],[],2,1,0,0,,0,0,-0.6836679568873337,False
839770,Phoenix Point,"['RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Tactical', 'Turn-Based Strategy', 'Grand Strategy', 'RPG', 'Procedural Generation', 'Strategy', 'Perma Death', 'Third-Person Shooter', 'PvE', 'Aliens', 'Character Customization', 'Post-apocalyptic', 'Third Person', 'First-Person', 'Isometric', 'Horror', 'Tutorial', 'Tactical RPG', 'Transhumanism', '3D']",2,7,20,6175,72.42105263157896,4562,436,3.2777856801106027,False
757310,Sable,"['Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Atmospheric', 'Story Rich', 'Exploration', 'Female Protagonist', 'Adventure', 'Choose Your Own Adventure', 'Open World', 'Singleplayer', 'Multiple Endings', 'Choices Matter', 'Puzzle', 'Relaxing', 'Stylized', '3D Platformer', 'Platformer', 'Sci-fi', 'Puzzle-Platformer', 'RPG', 'Comic Book', 'Hand-drawn']",3,5,20,5462,86.34199926766752,4559,14,2.329383217426187,True
1608230,Planet of Lana,"['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Female Protagonist', '2D Platformer', 'Puzzle-Platformer', 'Puzzle', 'Singleplayer', 'Atmospheric', 'Anime', 'Platformer', 'Adventure', 'Indie', 'Casual', 'Soundtrack', 'Controller', 'Side Scroller', 'Emotional', 'Cute', 'Sci-fi', '2D', 'Hand-drawn']",3,6,20,4816,93.62541528239203,4482,18,2.3751727836233583,True
553310,Lethal League Blaze,"['Action', 'Indie', 'Sports']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie', '2D Fighter', 'Great Soundtrack', 'Sports', 'Fighting', 'Fast-Paced', 'Local Multiplayer', 'Competitive', 'Multiplayer', 'Arcade', 'Funny', 'Online Co-Op', 'Soundtrack', '4 Player Local', 'e-sports', '2D', 'Stylized', 'Co-op', 'Anime']",3,14,20,6352,96.88287153652394,4554,33,2.5760665958121387,True
755500,ONE PIECE World Seeker,"['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Anime', 'Open World', 'Singleplayer', 'Multiplayer', 'Pirates', 'Fighting', 'Story Rich', 'RPG', 'Third Person', 'Fantasy', 'Co-op', 'JRPG']",2,6,14,5753,77.31618286111593,4552,21,2.4421266087587354,False
1492070,Sker Ritual,"['Action', 'Adventure', 'Indie']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Story Rich', 'Multiplayer', 'Survival', '3D', ""Shoot 'Em Up"", 'Zombies', 'FPS', 'Shooter', 'Action Roguelike', 'First-Person', 'Online Co-Op', 'Singleplayer', 'Horror', 'PvE', 'Character Customization', 'Controller', 'Action', 'Indie', 'Realistic', 'Survival Horror']",3,10,20,5104,84.54153605015674,4547,25,2.4716559086472003,True
820520,Deceive Inc.,"['Action', 'Indie', 'Strategy']","['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Family Sharing']","['Social Deduction', 'Heist', 'Battle Royale', 'Hero Shooter', 'Extraction Shooter', 'PvP', 'PvE', 'Shooter', 'First-Person', 'Female Protagonist', 'Strategy', 'Detective', 'Investigation', 'Team-Based', 'Colorful', 'Stylized', 'Assassin', 'Stealth', 'Asynchronous Multiplayer', 'Action']",3,10,20,7585,81.93803559657218,4545,13,2.355129386142126,True
718850,Age of Wonders: Planetfall,['Strategy'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']","['Strategy', 'Turn-Based Strategy', '4X', 'Sci-fi', 'Character Customization', 'Turn-Based', 'Economy', 'Management', 'Dinosaurs', 'Tactical', 'Futuristic', 'City Builder', 'Space', 'Hex Grid', 'Singleplayer', 'PvP', 'Multiplayer', 'Perma Death', 'Aliens', 'War']",1,12,20,6368,79.946608040201,4543,151,2.9897691775400665,False
985830,SUCCUBUS,"['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Sexual Content', 'Nudity', 'Mature', 'Gore', 'Female Protagonist', 'Violent', 'Demons', 'Action', 'Horror', 'Singleplayer', 'Dark Fantasy', 'Adventure', 'First-Person', 'Atmospheric', 'Exploration', 'Survival', 'Psychological Horror', 'Survival Horror', 'Action-Adventure', 'Psychedelic']",2,5,20,4773,77.14225853760738,4544,15,2.3282284506675928,False
1625080,Have a Nice Dream,"['Free To Play', 'Indie', 'RPG']",['Single-player'],[],3,1,0,0,,0,0,-0.6836679568873337,True
2678990,Minami Lane,"['Casual', 'Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Cute', 'Casual', 'Life Sim', 'Relaxing', 'Management', 'Colorful', 'Simulation', 'Indie', 'Cozy', 'City Builder', 'Strategy', 'Resource Management', 'Stylized', 'Isometric', 'Hand-drawn', 'Singleplayer', 'Cats', 'Building', '2D', 'Hidden Object']",4,6,20,4859,97.88022226795637,4495,47,2.632770960848965,True
2116120,Incursion Red River,"['Action', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Family Sharing']","['Extraction Shooter', 'Action', 'Realistic', 'Shooter', 'FPS', 'Military', 'Tactical', 'PvE', 'Co-op', 'Singleplayer', 'Looter Shooter', 'Early Access', '3D', 'Dark', 'Combat', 'Multiplayer', 'First-Person', 'Controller', 'Gun Customization', 'Online Co-Op']",2,5,20,4844,75.18579686209745,4509,133,2.91633680081848,False
1854430,How Fish Is Made,['Indie'],"['Single-player', 'Full controller support']",[],1,2,0,0,,0,0,-0.6836679568873337,True
1507970,Word Game: Episode 0,"['Adventure', 'Indie', 'RPG', 'Strategy']",['Single-player'],"['Minimalist', 'Indie', 'Pixel Graphics', 'Puzzle', 'Free to Play', 'RPG', 'Choose Your Own Adventure', '2D Platformer', 'Adventure', 'Exploration', 'JRPG', 'Strategy', '2D', 'Noir', 'Story Rich', 'Linear', 'Narration', 'Stylized', 'Magic', 'Atmospheric']",4,1,20,4533,98.80873593646592,0,1,0.6669136066654864,True
1202690,Sex with the Devil,"['Action', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",[],2,4,0,0,,4529,8,1.002657620627675,False
289950,Construction Simulator 2015,"['Casual', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Building', 'Multiplayer', 'Open World', 'Automobile Sim', 'Driving', 'Singleplayer', 'Casual', 'Co-op', 'Realistic', 'Management', 'Strategy', 'Crafting', 'Action', 'Sandbox', 'City Builder', 'Controller', 'Mod', 'Moddable', 'Family Friendly']",2,11,20,6760,82.24852071005917,4528,53,2.711694314846914,False
1265920,Life is Strange Remastered,"['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Choices Matter', 'Story Rich', 'LGBTQ+', 'Female Protagonist', 'Multiple Endings', 'Romance', 'Emotional', 'Third Person', 'Drama', 'Adventure', 'Mystery', 'Action', 'Cinematic', 'Stylized', 'Singleplayer', 'Supernatural', 'Narrative', 'Mature', 'Sexual Content', 'Great Soundtrack']",2,4,20,5475,88.34703196347033,4518,120,2.905257777598123,False
207170,Legend of Grimrock,"['Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Includes level editor', 'Family Sharing']","['Dungeon Crawler', 'RPG', 'Grid-Based Movement', 'Indie', 'Fantasy', 'Old School', 'Adventure', 'Singleplayer', 'Party-Based RPG', 'First-Person', 'Puzzle', 'Real-Time', 'Atmospheric', 'Moddable', 'Retro', 'Difficult', 'Character Customization', 'Action', 'Tactical', 'Level Editor']",3,5,20,6336,93.73421717171718,4516,35,2.5904344233028835,True
1249970,Test Drive Unlimited Solar Crown,"['Massively Multiplayer', 'Racing', 'Simulation']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Racing', 'Open World', 'Driving', 'Exploration', 'Multiplayer', 'Realistic', 'Beautiful', '3D', 'Modern', 'First-Person', 'Simulation', 'Third Person', 'Automobile Sim', 'Massively Multiplayer', 'Singleplayer', 'Stylized', 'Arcade', 'Gambling', 'Online Co-Op', 'Character Customization']",3,10,20,8211,35.0383631713555,4504,305,3.21693625916633,False
1621070,DeadPoly,"['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'Early Access']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Survival', 'Zombies', 'Open World', 'Open World Survival Craft', 'Multiplayer', 'Post-apocalyptic', 'Online Co-Op', 'Third-Person Shooter', 'Singleplayer', 'PvP', 'Loot', 'PvE', 'Action', 'Crafting', 'Sandbox', 'Base-Building', 'Building', 'Looter Shooter', 'Shooter', 'Early Access']",5,12,20,5285,77.86187322611163,4504,53,2.677130741342824,False
347620,Gaokao.Love.100Days,"['Adventure', 'Casual', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Dating Sim', 'Visual Novel', 'Multiple Endings', 'Romance', 'Simulation', 'Anime', 'Nudity', 'Casual', 'Mature', 'Indie', 'Cute', 'Adventure', 'Sexual Content', 'Psychological Horror']",4,6,14,7573,94.20308992473261,4519,25,2.5251758520530667,True
924980,Trials of Mana,['RPG'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","['RPG', 'JRPG', 'Anime', 'Action RPG', 'Remake', 'Singleplayer', 'Adventure', 'Fantasy', 'Action', 'Hack and Slash', 'Great Soundtrack', 'Story Rich', 'Female Protagonist', 'Character Customization', 'Classic', 'Party-Based RPG', 'Cute', 'Third Person', 'Open World']",1,7,19,5402,91.85486856719733,4515,32,2.5444185507000587,False
624270,The Painscreek Killings,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","['Investigation', 'Mystery', 'Exploration', 'Detective', 'Story Rich', 'Puzzle', 'Atmospheric', 'Walking Simulator', 'Horror', 'Open World', 'Supernatural', 'Adventure', 'Realistic', 'First-Person', '3D', 'Singleplayer', 'Thriller', 'Narration', 'Drama', 'Female Protagonist']",2,5,20,5006,91.13064322812625,4507,37,2.5726827159607972,True
215830,Closers,"['Action', 'Massively Multiplayer', 'RPG', 'Free To Play']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']","['Anime', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Action', 'Hack and Slash', 'MMORPG', 'Multiplayer', 'Character Customization', 'JRPG', ""Beat 'em up"", 'Sexual Content', 'Side Scroller', 'Nudity', 'Singleplayer', 'Open World', 'Great Soundtrack', 'Adventure', 'Indie', 'Early Access']",4,10,20,4514,73.28311918475853,225,42,2.2088318326682317,True
1236300,Resident Evil Re:Verse,['Action'],"['Multi-player', 'PvP', 'Online PvP', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Family Sharing']","['Action', 'PvP', 'Third-Person Shooter', 'Horror', 'Survival Horror', 'Gore', 'Violent', 'Zombies', 'Multiplayer', 'Atmospheric', 'Survival', 'Dark', 'Co-op', 'Psychological Horror', 'Adventure', 'Singleplayer', 'Sexual Content', 'Third Person', 'Free to Play', 'First-Person']",1,7,20,4462,33.79650380995069,2889,12,2.2035451361079104,False
1128860,Men of War II,"['Action', 'Simulation', 'Strategy']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Multiplayer', 'Co-op', 'World War II', 'RTS', 'Strategy', 'Singleplayer', 'Real Time Tactics', 'Online Co-Op', 'Wargame', 'Realistic', 'Moddable', 'Historical', 'Level Editor', 'Action', 'Military', 'Tanks', 'Tactical', '3D', 'PvP', 'Top-Down']",3,13,20,5921,63.23256206721838,4511,178,3.0240106636136272,False
434050,Duke Nukem 3D: 20th Anniversary World Tour,"['Action', 'Adventure']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Family Sharing']","['FPS', 'Classic', 'Action', ""1990's"", 'Gore', 'First-Person', 'Retro', 'Shooter', 'Boomer Shooter', 'Adventure', 'Singleplayer', 'Funny', 'Multiplayer', 'Nudity', 'Aliens', 'Comedy', 'Great Soundtrack', 'Co-op', 'Remake', 'Memes']",2,11,20,5471,84.50009139097058,4478,42,2.618227925312201,False
2052410,WITCH ON THE HOLY NIGHT,['Adventure'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Visual Novel', 'Anime', 'Adventure', 'Magic', '2D', 'Drama', 'Female Protagonist', 'Story Rich', 'Emotional', 'Singleplayer', 'Great Soundtrack', 'Choose Your Own Adventure', 'Fantasy', 'Sexual Content', 'Nudity']",1,5,15,4817,98.52605356030725,4484,333,3.1671397977071707,False
1330460,Becastled,"['Indie', 'Strategy', 'Early Access']","['Single-player', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","['Base-Building', 'Strategy', 'City Builder', 'Medieval', 'Building', 'RTS', 'Colony Sim', 'War', 'Military', 'Singleplayer', 'Indie', 'Tactical', 'Early Access', 'Economy', 'Magic', 'Fantasy', 'Cute', 'Stylized', 'Survival', 'Multiplayer']",3,4,20,4721,83.16034738402881,4499,28,2.489723335379726,True
797430,HD Poker: Texas Hold'em,"['Casual', 'Free To Play', 'Massively Multiplayer', 'Simulation', 'Strategy']","['Multi-player', 'PvP', 'Online PvP', 'In-App Purchases']","['Free to Play', 'Strategy', 'Massively Multiplayer', 'Card Game', 'Gambling', 'Simulation', 'Casual', 'Multiplayer', 'PvP']",5,4,9,4491,80.33845468715208,0,199,1.9377380405550355,False
407530,ARK: The Survival Of The Fittest,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']","['Multi-player', 'Co-op', 'Steam Workshop', 'Partial Controller Support', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']","['Free to Play', 'Survival', 'Dinosaurs', 'Multiplayer', 'Open World', 'Action', 'Adventure', 'Massively Multiplayer', 'PvP', 'Dragons', 'Early Access', 'Crafting', 'RPG', 'First-Person', 'Singleplayer', 'Strategy', 'Exploration', 'FPS', 'Sandbox', 'Indie']",6,8,20,11655,66.34920634920634,4485,46,2.7471029180909974,True
555150,The First Tree,"['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Commentary available', 'Remote Play on TV', 'Family Sharing']","['Atmospheric', 'Adventure', 'Walking Simulator', 'Indie', 'Exploration', 'Singleplayer', 'Relaxing', 'Story Rich', 'Open World', 'Colorful', 'Great Soundtrack', 'Narration', 'Short', 'Nature', 'Casual', 'Third Person', 'Drama', 'Fox', 'Mystery', 'Fantasy']",2,8,20,5535,75.32068654019874,4490,4,2.0257814378318577,True
939510,Pandemic Express - Zombie Escape,"['Action', 'Indie', 'Massively Multiplayer']","['Multi-player', 'PvP', 'Online PvP']","['Multiplayer', 'Co-op', 'Survival', 'Massively Multiplayer', 'Battle Royale', 'Trains', 'Horror', 'Survival Horror', 'FPS', 'Parkour', 'PvP', 'Shooter', 'First-Person', '3D', 'Action', 'Funny', 'Zombies', 'Cartoony', 'Stylized', 'Psychedelic']",3,3,20,4484,59.2328278322926,1781,1,1.625171616751593,True
1403370,Zenith: Nexus,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Free To Play', 'Early Access']","['Multi-player', 'MMO', 'Co-op', 'Online Co-op', 'Tracked Controller Support', 'VR Only']","['Early Access', 'VR', 'MMORPG', 'Open World', 'Action', 'Action-Adventure', 'Adventure', 'RPG', 'PvE', 'Action RPG', 'Massively Multiplayer', 'Hack and Slash', 'Exploration', 'Anime', 'JRPG', 'Dystopian', 'Futuristic', 'Character Customization', 'Combat', 'Crafting']",7,6,20,4484,68.01962533452274,3755,5,2.0242455526698535,True
1263370,Seek Girl:Fog Ⅰ,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Sexual Content', 'Nudity', 'Mature', 'NSFW', 'FPS', 'Hentai', 'Indie', 'Multiple Endings', 'Strategy', 'Puzzle', 'Dungeon Crawler', 'Casual', 'Adventure', 'Singleplayer', 'Anime', 'RPG', 'Rogue-lite', 'Early Access', 'Cute', 'Action']",6,3,20,4670,84.56102783725909,4480,10,2.2199041948511202,True
588040,WILL: A Wonderful World / WILL：美好世界,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Visual Novel', 'Story Rich', 'Choices Matter', 'Indie', 'Word Game', 'Puzzle', 'Casual', 'Adventure', 'Anime', 'Mystery', 'Female Protagonist', 'Great Soundtrack', 'Singleplayer', 'Choose Your Own Adventure', 'Atmospheric', 'Surreal', 'Fantasy', '2D', 'Sci-fi', 'Cute']",3,6,20,5348,92.81974569932684,4476,14,2.324124683159064,True
537110,Angels of Death,"['Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']","['Puzzle', 'Horror', 'Pixel Graphics', '2D', 'RPG', 'Psychological Horror', 'Story Rich', 'RPGMaker', 'Female Protagonist', 'Romance', 'Anime', 'Singleplayer', 'Atmospheric', 'Fantasy', 'Adventure', 'Survival Horror', 'Dark', 'Retro', 'Indie', 'Great Soundtrack']",3,4,20,4839,94.9163050216987,4478,10,2.2247400326950957,True
307110,We Need To Go Deeper,"['Action', 'Indie', 'Simulation']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Co-op', '2D', 'Lovecraftian', 'Rogue-lite', 'Multiplayer', 'Underwater', 'Hand-drawn', 'Submarine', 'Steampunk', 'Action', 'Simulation', 'Team-Based', 'PvE', 'Exploration', 'Rogue-like', 'Adventure', 'Online Co-Op', 'Loot', '2D Platformer', 'Cartoon']",3,13,20,5801,86.82985692122048,4476,59,2.7182584332563215,True
1737340,Noobs Want to Live,"['Action', 'Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Family Sharing']","['Bullet Hell', 'Rogue-like', 'Pixel Graphics', 'Action', '2.5D', 'Action Roguelike', 'Casual', 'Rogue-lite', 'Action RPG', 'Singleplayer', 'Top-Down', 'Adventure', 'Combat', 'Perma Death', 'Relaxing', 'Funny', 'Resource Management', 'Cartoony', 'Procedural Generation', 'Cute']",4,6,20,4832,89.77649006622516,4473,43,2.607339534477488,True
1003890,Blacksad: Under the Skin,['Adventure'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Adventure', 'Detective', 'Choices Matter', 'Story Rich', 'Noir', 'Crime', 'Multiple Endings', 'Singleplayer', 'Mystery', 'Investigation', 'Comic Book', 'Mature', 'Cinematic', 'Atmospheric', 'Quick-Time Events', 'Violent', 'Exploration', 'Cartoony', 'Point & Click', 'Puzzle']",1,4,20,5844,84.49691991786447,4455,24,2.4768377244364967,False
292140,FINAL FANTASY® XIII-2,['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['JRPG', 'RPG', 'Fantasy', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Story Rich', 'Time Travel', 'Adventure', 'Anime', 'Action', 'Sci-fi', 'Third Person', 'Open World', 'Cinematic', 'Action RPG', 'Turn-Based', 'Atmospheric', 'Linear', 'Turn-Based Combat']",1,6,20,5626,58.76288659793815,4462,60,2.7182064449886556,False
232790,Broken Age,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Point & Click', 'Adventure', 'Story Rich', 'Comedy', 'Indie', 'Funny', 'Kickstarter', 'Great Soundtrack', 'Singleplayer', 'Puzzle', 'Casual', 'Female Protagonist', '2D', 'Retro', 'Cult Classic', 'Classic', 'Crowdfunded', 'Episodic', 'Sci-fi', 'Short']",3,5,20,7951,83.62470129543453,4462,16,2.4128863353365726,True
233470,Evoland,"['Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['RPG', 'Indie', 'Adventure', 'Retro', 'Singleplayer', 'Short', 'Parody', 'Fantasy', 'Funny', 'JRPG', 'Pixel Graphics', 'Puzzle', '2D', 'Action', 'Comedy', 'Casual', 'Controller', '3D', 'Action RPG', 'Great Soundtrack']",3,4,20,5840,82.63698630136986,4460,7,2.1621365024252723,True
1910580,click to ten,"['Action', 'Adventure', 'Casual', 'Free To Play', 'Indie', 'Strategy']",['Single-player'],[],6,1,0,0,,0,0,-0.6836679568873337,True
2157560,Granblue Fantasy Versus: Rising,['Action'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Action', '2D Fighter', 'Anime', 'Multiplayer', 'Fighting', 'Singleplayer', 'e-sports', 'Action RPG', 'Fantasy', 'Competitive', 'Local Multiplayer', 'Great Soundtrack', 'Female Protagonist', 'Character Customization', 'Free to Play', 'Story Rich', 'PvP', 'Sexual Content']",1,10,18,5127,82.03627852545348,4443,1309,3.552060261641703,False
1634150,Behind the Frame: The Finest Scenery,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Atmospheric', 'Singleplayer', 'Story Rich', 'Puzzle', 'Female Protagonist', 'Relaxing', 'RPG', 'Exploration', 'Anime', 'First-Person', 'Narrative', 'Interactive Fiction', 'Cute', 'Point & Click', 'Clicker', 'Hidden Object', 'Hand-drawn', 'Cinematic', 'Drama', '360 Video']",3,8,20,6676,94.41282204913122,4445,11,2.292123947290512,True
